text,is_scam
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0227272727,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.2,0
0.9230769231,0
0.0,0
0.2,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.9230769231,0
0.9230769231,0
0.9230769231,0
1.0,0
1.0,0
0.9,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9,0
0.0,0
0.0,0
1.0,0
0.9,0
1.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9230769231,0
0.0,0
0.0666666667,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0405405405,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.3076923077,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.9230769231,0
0.2,0
1.0,0
0.2,0
0.0,0
0.0,0
0.3333333333,0
0.9,0
0.0227272727,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.8571428571,0
0.0666666667,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9230769231,0
0.9230769231,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0833333333,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.3333333333,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9230769231,0
0.9230769231,0
0.9090909091,0
1.0,0
1.0,0
1.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.7142857143,0
0.9230769231,0
0.9230769231,0
1.0,0
0.5,0
0.2,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.8888888889,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
1.0,0
1.0,0
0.0,0
1.0,0
0.9230769231,0
0.7435897436,0
1.0,0
0.0,0
0.0,0
0.0,0
0.8571428571,0
0.0,0
1.0,0
0.8888888889,0
1.0,0
1.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0405405405,0
0.9,0
0.0,0
0.0405405405,0
0.0,0
0.0,0
0.0,0
0.0227272727,0
0.6666666667,0
0.8666666667,0
0.8666666667,0
0.0,0
0.0,0
0.9230769231,0
0.7857142857,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.3333333333,0
0.0,0
0.0,0
0.0,0
0.0405405405,0
0.0405405405,0
0.0,0
0.0,0
1.0,0
1.0,0
0.8888888889,0
0.0,0
0.0,0
0.6,0
0.9230769231,0
0.8888888889,0
0.0,0
0.8888888889,0
0.9230769231,0
0.7777777778,0
0.0,0
0.8888888889,0
0.0,0
0.9230769231,0
0.0666666667,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.9230769231,0
0.6666666667,0
0.0,0
0.0,0
0.5,0
1.0,0
0.9230769231,0
1.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0227272727,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9111111111,0
1.0,0
0.9230769231,0
0.9230769231,0
0.5,0
0.9230769231,0
1.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.0666666667,0
0.0,0
0.0,0
0.0,0
0.9333333333,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9111111111,0
0.0,0
1.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0444444444,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.8571428571,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8181818182,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.9230769231,0
0.0444444444,0
0.0,0
1.0,0
0.9230769231,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.3333333333,0
0.0,0
0.8,0
0.5,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
1.0,0
0.0,0
0.7435897436,0
0.7857142857,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.375,0
0.75,0
0.9130434783,0
0.0,0
0.0,0
0.0,0
1.0,0
0.7857142857,0
0.0,0
1.0,0
0.375,0
0.8181818182,0
0.0,0
0.0,0
0.0,0
1.0,0
0.4716981132,0
0.0,0
0.0,0
0.0,0
0.7857142857,0
0.8888888889,0
1.0,0
0.0,0
0.0444444444,0
1.0,0
0.8571428571,0
0.9230769231,0
0.0,0
0.75,0
0.8571428571,0
0.9230769231,0
0.9090909091,0
1.0,0
0.7857142857,0
0.9615384615,0
0.0,0
1.0,0
1.0,0
0.9090909091,0
0.8571428571,0
1.0,0
1.0,0
1.0,0
0.0,0
1.0,0
0.6666666667,0
0.0,0
0.0,0
0.8571428571,0
1.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9230769231,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
1.0,0
0.0,0
1.0,0
1.0,0
0.4716981132,0
0.9722222222,0
0.0,0
0.0,0
0.0,0
0.0,0
0.7435897436,0
0.0,0
1.0,0
0.8181818182,0
0.9090909091,0
0.0,0
0.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.9230769231,0
0.9230769231,0
0.9230769231,0
0.0,0
0.0,0
0.9230769231,0
0.9230769231,0
0.0,0
1.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.75,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.8888888889,0
0.0,0
1.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
1.0,0
1.0,0
0.7435897436,0
1.0,0
0.0,0
0.0666666667,0
0.0,0
0.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.8888888889,0
1.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.3333333333,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.9230769231,0
1.0,0
0.9230769231,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.6666666667,0
0.6666666667,0
0.0,0
0.0,0
1.0,0
0.1081081081,0
0.9230769231,0
1.0,0
0.0,0
1.0,0
1.0,0
0.75,0
0.8571428571,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.75,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8823529412,0
1.0,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.1351351351,0
0.0,0
0.0,0
1.0,0
1.0,0
0.8181818182,0
1.0,0
0.0247524752,0
0.0,0
0.0,0
0.9333333333,0
0.9333333333,0
0.0,0
0.8181818182,0
0.0,0
0.5,0
0.0,0
0.0,0
0.4716981132,0
0.0,0
0.75,0
0.0,0
1.0,0
0.0,0
1.0,0
0.72,0
0.7435897436,0
1.0,0
0.8888888889,0
1.0,0
1.0,0
0.0,0
0.75,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0909090909,0
0.0,0
0.8888888889,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.5,0
0.0,0
0.0,0
0.5217391304,0
0.0,0
0.9230769231,0
0.375,0
1.0,0
0.1081081081,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.5217391304,0
0.0,0
0.0,0
0.0,0
0.375,0
1.0,0
1.0,0
1.0,0
0.75,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.9230769231,0
0.6666666667,0
0.0,0
0.0,0
0.6666666667,0
1.0,0
0.5,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9933774834,0
0.0,0
0.0,0
0.0,0
0.0,0
0.5,0
0.0,0
0.5,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.5,0
1.0,0
0.0,0
1.0,0
0.0,0
0.5,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.8333333333,0
0.0,0
0.5,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.9090909091,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9141630901,0
1.0,0
1.0,0
1.0,0
0.9726775956,0
0.6,0
1.0,0
1.0,0
1.0,0
0.75,0
0.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.7857142857,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.6,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.7777777778,0
0.0,0
0.7777777778,0
0.0,0
0.0,0
0.375,0
0.0,0
0.7857142857,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.9090909091,0
0.1666666667,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9166666667,0
0.9444444444,0
0.25,0
1.0,0
0.0,0
0.8181818182,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.1,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.8888888889,0
0.0588235294,0
0.5,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.0,0
0.0666666667,0
0.0,0
0.0,0
0.0,0
0.0,0
0.7058823529,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.7857142857,0
0.0,0
0.0,0
0.7857142857,0
0.7857142857,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
1.0,0
0.8590604027,0
0.0555555556,0
1.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.5555555556,0
0.7857142857,0
0.0,0
0.7857142857,0
0.7857142857,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.3043478261,0
0.0,0
1.0,0
0.0555555556,0
0.7786259542,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9183673469,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8590604027,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.75,0
0.9743589744,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9726775956,0
0.6,0
0.75,0
0.5,0
0.5,0
1.0,0
0.0,0
0.0,0
0.0588235294,0
0.0,0
0.0,0
0.1818181818,0
0.1818181818,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9459459459,0
0.0,0
0.0,0
0.0,0
0.6,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.975,0
1.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
1.0,0
0.7727272727,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
1.0,0
0.9111111111,0
0.0,0
0.0,0
0.9828571429,0
1.0,0
0.0,0
0.0,0
0.0,0
0.8571428571,0
1.0,0
0.0,0
1.0,0
1.0,0
0.0555555556,0
0.0555555556,0
0.9230769231,0
0.0,0
0.9090909091,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8590604027,0
0.0,0
0.0,0
0.9245283019,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.6875,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0909090909,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.8888888889,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
0.0909090909,0
0.0909090909,0
0.0,0
0.375,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0909090909,0
0.0555555556,0
0.0909090909,0
0.0555555556,0
0.0,0
0.8739837398,0
0.975,0
1.0,0
0.8888888889,0
0.0,0
0.7777777778,0
0.0,0
0.9183673469,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9743589744,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.3043478261,0
1.0,0
1.0,0
0.0555555556,0
0.0,0
1.0,0
0.0294117647,0
0.0294117647,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.9411764706,0
0.9141630901,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.7727272727,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.7857142857,0
0.0,0
0.0,0
0.0666666667,0
0.7857142857,0
0.7857142857,0
0.0,0
0.9459459459,0
1.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.6875,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.9375,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.7777777778,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0555555556,0
0.8333333333,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.5,0
0.0,0
0.0,0
0.5555555556,0
0.0,0
0.9894179894,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
1.0,0
0.0,0
0.0180995475,0
1.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.75,0
0.9411764706,0
0.0,0
0.0,0
0.8571428571,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9036144578,0
0.9090909091,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8888888889,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.2210526316,0
0.0666666667,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.3611111111,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0666666667,0
0.0666666667,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8983050847,0
0.9090909091,0
1.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.1,0
1.0,0
0.0,0
0.0,0
0.2236842105,0
0.0,0
1.0,0
1.0,0
0.0,0
0.8461538462,0
0.0,0
0.0,0
0.0769230769,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.1875,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.9090909091,0
0.9090909091,0
0.7142857143,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0555555556,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0555555556,0
0.7142857143,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0338983051,0
0.9090909091,0
0.5555555556,0
0.0,0
0.0,0
0.0,0
0.7857142857,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9574468085,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.375,0
0.375,0
0.0,0
0.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9090909091,0
0.9090909091,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9894179894,0
0.0,0
0.9090909091,0
1.0,0
0.375,0
0.0,0
0.4814814815,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
1.0,0
0.0,0
0.8181818182,0
0.0,0
0.0666666667,0
0.9090909091,0
1.0,0
0.9090909091,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.8739837398,0
0.2,0
0.2,0
1.0,0
0.0,0
0.0666666667,0
0.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.375,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0555555556,0
0.0555555556,0
0.0555555556,0
0.4444444444,0
0.0,0
0.0,0
0.0666666667,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.2,0
0.2,0
0.2,0
0.2,0
0.2,0
0.2,0
1.0,0
0.0,0
0.0294117647,0
0.0,0
0.0666666667,0
0.0555555556,0
0.0555555556,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9183673469,0
0.7142857143,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
0.9333333333,0
0.0,0
1.0,0
0.0333333333,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.6949152542,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.1391304348,0
0.0,0
0.0,0
1.0,0
0.2567567568,0
0.875,0
0.6721311475,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9090909091,0
0.0,0
0.0,0
0.8947368421,0
0.8823529412,0
0.6,0
0.0,0
0.6721311475,0
0.0,0
1.0,0
0.0666666667,0
0.0,0
0.8666666667,0
0.0,0
0.9715909091,0
1.0,0
0.0,0
0.0,0
0.0,0
1.0,0
1.0,0
0.9333333333,0
0.0,0
1.0,0
0.6153846154,0
0.6153846154,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0833333333,0
1.0,0
1.0,0
0.9230769231,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0338983051,0
1.0,0
0.9268292683,0
0.0,0
0.3333333333,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9743589744,0
0.0,0
0.0,0
1.0,0
0.0666666667,0
0.0,0
1.0,0
0.9230769231,0
0.0,0
0.3076923077,0
0.9,0
0.0,0
0.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.1428571429,0
0.375,0
0.0,0
1.0,0
0.0,0
0.4814814815,0
1.0,0
0.0,0
0.0,0
1.0,0
0.75,0
0.5,0
0.0666666667,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8571428571,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.6444444444,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.8181818182,0
0.0,0
0.9230769231,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0666666667,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0294117647,0
1.0,0
1.0,0
0.0,0
0.0,0
1.0,0
0.3939393939,0
0.1333333333,0
0.0,0
0.9183673469,0
0.0,0
0.7142857143,0
0.9230769231,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.9333333333,0
0.9333333333,0
0.9333333333,0
1.0,0
0.9230769231,0
0.9230769231,0
0.0,0
0.0,0
0.8571428571,0
0.75,0
0.6949152542,0
0.0,0
0.2567567568,0
0.0,0
0.9715909091,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.2105263158,0
0.0,0
0.8571428571,0
0.8,0
0.0,0
0.0,0
0.8,0
1.0,0
0.0,0
1.0,0
0.8,0
0.2567567568,0
1.0,0
1.0,0
0.2567567568,0
0.8,0
0.0,0
0.0,0
0.0,0
0.9090909091,0
1.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.9111111111,0
0.5,0
0.0,0
0.0,0
1.0,0
0.9090909091,0
0.0,0
0.0,0
1.0,0
0.8333333333,0
0.9743589744,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.9230769231,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0833333333,0
0.0,0
1.0,0
1.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.5,0
0.0,0
0.9230769231,0
1.0,0
0.0,0
0.0,0
0.9411764706,0
0.0,0
0.0,0
0.8333333333,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.9722222222,0
0.0,0
0.0,0
0.0,0
0.8333333333,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.8666666667,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
1.0,0
1.0,0
0.0,0
1.0,0
0.0526315789,0
1.0,0
0.0,0
0.0,0
0.0,0
0.3333333333,0
0.0,0
1.0,0
0.8666666667,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0555555556,0
1.0,0
0.0,0
0.0545454545,0
0.975,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.9230769231,0
1.0,0
0.0,0
0.9166666667,0
1.0,0
1.0,0
1.0,0
0.0,0
0.9230769231,0
0.0,0
0.9090909091,0
1.0,0
0.0,0
0.75,0
1.0,0
1.0,0
1.0,0
0.0833333333,0
0.8974358974,0
0.0,0
1.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
1.0,0
0.0,0
0.9333333333,0
0.0,0
0.8571428571,0
0.2587412587,0
0.0833333333,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9230769231,0
0.9230769231,0
0.9230769231,0
0.0,0
0.8571428571,0
0.8571428571,0
0.9230769231,0
0.0,0
0.0,0
0.9230769231,0
0.0,0
0.996978852,0
0.0,0
1.0,0
0.0,0
0.0,0
0.0,0
0.0,0
1.0,0
0.375,0
0.1351351351,0
0.9230769231,0
0.0,0
0.0,0
1.0,0
0.0,0
0.0,0
0.375,0
0.0,0
1.0,0
0.0,0
0.0,0
0.3333333333,0
1.0,0
0.0,0
1.0,0
0.0,0
0.0,0
